TreeDepth,Index,Address,Module,Symbol
0,279,0xf807330e3790,ntoskrnl1,?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
0,279,0xf807330e3790,ntoskrnl1,?ScAnsiToUnicodeString@@YAJPEADPEAU_UNICODE_STRING@@@Z
0,279,0xf807330e3790,ntoskrnl1,NtAdjustTokenClaimsAndDeviceGroups
0,279,0xf807330e3790,ntoskrnl1,NtCreateEventPair
0,279,0xf807330e3790,ntoskrnl1,NtFilterTokenEx
0,279,0xf807330e3790,ntoskrnl1,NtOpenEventPair
0,279,0xf807330e3790,ntoskrnl1,NtSetHighEventPair
0,279,0xf807330e3790,ntoskrnl1,NtSetHighWaitLowEventPair
0,279,0xf807330e3790,ntoskrnl1,NtSetLowEventPair
0,279,0xf807330e3790,ntoskrnl1,NtSetLowWaitHighEventPair
0,279,0xf807330e3790,ntoskrnl1,NtVdmControl
0,279,0xf807330e3790,ntoskrnl1,NtWaitHighEventPair
0,279,0xf807330e3790,ntoskrnl1,NtWaitLowEventPair
0,279,0xf807330e3790,ntoskrnl1,SeAdjustObjectSecurity
0,279,0xf807330e3790,ntoskrnl1,xHalIommuMapDevice
0,279,0xf807330e3790,ntoskrnl1,xHalLoadMicrocode
0,279,0xf807330e3790,ntoskrnl1,xHalPostMicrocodeUpdate
0,279,0xf807330e3790,ntoskrnl1,xHalUnloadMicrocode
0,280,0xf807332be5c0,ntoskrnl1,NtOpenIoCompletion
0,281,0xf8073332a610,ntoskrnl1,NtOpenJobObject
0,282,0xf8073305c910,ntoskrnl1,NtOpenKeyEx
0,283,0xf8073328a490,ntoskrnl1,NtOpenKeyTransacted
0,284,0xf807330981c0,ntoskrnl1,NtOpenKeyTransactedEx
0,285,0xf8073337b460,ntoskrnl1,NtOpenKeyedEvent
0,286,0xf80733162760,ntoskrnl1,NtOpenMutant
0,287,0xf80733168410,ntoskrnl1,NtOpenObjectAuditAlarm
0,288,0xf807331efad0,ntoskrnl1,NtOpenPartition
0,289,0xf80733090a50,ntoskrnl1,NtOpenPrivateNamespace
0,290,0xf807330c5860,ntoskrnl1,NtOpenProcessToken
0,291,0xf8073328a4b0,ntoskrnl1,NtOpenRegistryTransaction
0,292,0xf80732c358c0,ntoskrnl1,NtOpenResourceManager
0,293,0xf807331626b0,ntoskrnl1,NtOpenSemaphore
0,294,0xf8073316a300,ntoskrnl1,NtOpenSession
0,295,0xf807330b1910,ntoskrnl1,NtOpenSymbolicLinkObject
0,296,0xf80733055ff0,ntoskrnl1,NtOpenThread
0,297,0xf807333706c0,ntoskrnl1,NtOpenTimer
0,298,0xf80732c358e0,ntoskrnl1,NtOpenTransaction
0,299,0xf80732c35900,ntoskrnl1,NtOpenTransactionManager
0,300,0xf80733082540,ntoskrnl1,NtPlugPlayControl
0,301,0xf80732c35920,ntoskrnl1,NtPrePrepareComplete
0,302,0xf80732c35940,ntoskrnl1,NtPrePrepareEnlistment
0,303,0xf80732c35960,ntoskrnl1,NtPrepareComplete
0,304,0xf80732c35980,ntoskrnl1,NtPrepareEnlistment
0,305,0xf8073310d7e0,ntoskrnl1,NtPrivilegeCheck
0,306,0xf807331ab290,ntoskrnl1,NtPrivilegeObjectAuditAlarm
0,307,0xf807330d9d70,ntoskrnl1,NtPrivilegedServiceAuditAlarm
0,308,0xf80732c359a0,ntoskrnl1,NtPropagationComplete
0,309,0xf80732c359c0,ntoskrnl1,NtPropagationFailed
0,310,0xf80733110130,ntoskrnl1,NtPulseEvent
0,311,0xf8073337b0a0,ntoskrnl1,NtQueryAuxiliaryCounterFrequency
0,312,0xf807333754d0,ntoskrnl1,NtQueryBootEntryOrder
0,313,0xf80733375740,ntoskrnl1,NtQueryBootOptions
0,314,0xf80732b73c30,ntoskrnl1,NtQueryDebugFilterState
0,315,0xf80733102070,ntoskrnl1,NtQueryDirectoryFileEx
0,316,0xf807330952b0,ntoskrnl1,NtQueryDirectoryObject
0,317,0xf80733375a40,ntoskrnl1,NtQueryDriverEntryOrder
0,318,0xf807330c21b0,ntoskrnl1,NtQueryEaFile
0,319,0xf80733128b60,ntoskrnl1,NtQueryFullAttributesFile
0,320,0xf807330c4860,ntoskrnl1,NtQueryInformationAtom
0,321,0xf807332be950,ntoskrnl1,NtQueryInformationByName
0,322,0xf80732c359e0,ntoskrnl1,NtQueryInformationEnlistment
0,323,0xf807330a1670,ntoskrnl1,NtQueryInformationJobObject
0,324,0xf807332eabd0,ntoskrnl1,NtQueryInformationPort
0,325,0xf80732c35a00,ntoskrnl1,NtQueryInformationResourceManager
0,326,0xf80732c35a20,ntoskrnl1,NtQueryInformationTransaction
0,327,0xf80732c35a40,ntoskrnl1,NtQueryInformationTransactionManager
0,328,0xf80732dbdff0,ntoskrnl1,NtQueryInformationWorkerFactory
0,329,0xf807330da4c0,ntoskrnl1,NtQueryInstallUILanguage
0,330,0xf80733165c30,ntoskrnl1,NtQueryIntervalProfile
0,331,0xf807332be6e0,ntoskrnl1,NtQueryIoCompletion
0,332,0xf807330230e0,ntoskrnl1,NtQueryLicenseValue
0,333,0xf8073313b590,ntoskrnl1,NtQueryMultipleValueKey
0,334,0xf8073337bbf0,ntoskrnl1,NtQueryMutant
0,335,0xf8073328a600,ntoskrnl1,NtQueryOpenSubKeys
0,336,0xf8073328a840,ntoskrnl1,NtQueryOpenSubKeysEx
0,337,0xf80733162c50,ntoskrnl1,CmpCleanUpHigherLayerKcbCachesPreCallback
0,337,0xf80733162c50,ntoskrnl1,CmpInvalidateAllHigherLayerKcbsPreCallback
0,337,0xf80733162c50,ntoskrnl1,CmpPrepareToInvalidateAllHigherLayerKcbsPreCallback
0,337,0xf80733162c50,ntoskrnl1,NtQueryPortInformationProcess
0,338,0xf807332bfba0,ntoskrnl1,NtQueryQuotaInformationFile
0,339,0xf807330496d0,ntoskrnl1,NtQuerySecurityAttributesToken
0,340,0xf807330b5230,ntoskrnl1,NtQuerySecurityObject
0,341,0xf8073333bf90,ntoskrnl1,NtQuerySecurityPolicy
0,342,0xf80733377ce0,ntoskrnl1,NtQuerySemaphore
0,343,0xf807330b1fd0,ntoskrnl1,NtQuerySymbolicLinkObject
0,344,0xf80733375d70,ntoskrnl1,NtQuerySystemEnvironmentValue
0,345,0xf807330df960,ntoskrnl1,NtQuerySystemEnvironmentValueEx
0,346,0xf807330c2910,ntoskrnl1,NtQuerySystemInformationEx
0,347,0xf807330df850,ntoskrnl1,NtQueryTimerResolution
0,348,0xf8073304ce10,ntoskrnl1,NtQueryWnfStateData
0,349,0xf807330caa10,ntoskrnl1,NtQueryWnfStateNameInformation
0,350,0xf8073315b950,ntoskrnl1,NtQueueApcThreadEx
0,351,0xf80732c5bda0,ntoskrnl1,NtRaiseException
0,352,0xf807333779a0,ntoskrnl1,NtRaiseHardError
0,353,0xf80732c35a60,ntoskrnl1,NtReadOnlyEnlistment
0,354,0xf80732c35a80,ntoskrnl1,NtRecoverEnlistment
0,355,0xf80732c35aa0,ntoskrnl1,NtRecoverResourceManager
0,356,0xf80732c35ac0,ntoskrnl1,NtRecoverTransactionManager
0,357,0xf80732c35fe0,ntoskrnl1,NtRegisterProtocolAddressInformation
0,358,0xf807330df8d0,ntoskrnl1,NtRegisterThreadTerminatePort
0,359,0xf807330d84e0,ntoskrnl1,NtReleaseKeyedEvent
0,360,0xf80732baad40,ntoskrnl1,NtReleaseWorkerFactoryWorker
0,361,0xf80733058680,ntoskrnl1,NtRemoveIoCompletionEx
0,362,0xf807332b1570,ntoskrnl1,NtRemoveProcessDebug
0,363,0xf8073328ab90,ntoskrnl1,NtRenameKey
0,364,0xf80732c36000,ntoskrnl1,NtRenameTransactionManager
0,365,0xf8073328b060,ntoskrnl1,NtReplaceKey
0,366,0xf80732dcb540,ntoskrnl1,NtReplacePartitionUnit
0,367,0xf807332ead00,ntoskrnl1,NtReplyWaitReplyPort
0,368,0xf807330d4580,ntoskrnl1,NtRequestPort
0,369,0xf807330d07a0,ntoskrnl1,NtResetEvent
0,370,0xf807331101d0,ntoskrnl1,NtResetWriteWatch
0,371,0xf8073328b3e0,ntoskrnl1,NtRestoreKey
0,372,0xf8073332dcb0,ntoskrnl1,NtResumeProcess
0,373,0xf80732d890d0,ntoskrnl1,NtRevertContainerImpersonation
0,374,0xf80732c35ae0,ntoskrnl1,NtRollbackComplete
0,375,0xf80732c35b00,ntoskrnl1,NtRollbackEnlistment
0,376,0xf80733097ab0,ntoskrnl1,NtRollbackRegistryTransaction
0,377,0xf80732c35b20,ntoskrnl1,NtRollbackTransaction
0,378,0xf80732c36060,ntoskrnl1,NtRollforwardTransactionManager
0,379,0xf8073328b680,ntoskrnl1,NtSaveKey
0,380,0xf8073328b6a0,ntoskrnl1,NtSaveKeyEx
0,381,0xf8073328b940,ntoskrnl1,NtSaveMergedKeys
0,382,0xf8073302c2d0,ntoskrnl1,NtSecureConnectPort
0,383,0xf807331f09d0,ntoskrnl1,NtSerializeBoot
0,384,0xf80733376080,ntoskrnl1,NtSetBootEntryOrder
0,385,0xf80733376290,ntoskrnl1,NtSetBootOptions
0,386,0xf8073333c2a0,ntoskrnl1,NtSetCachedSigningLevel
0,387,0xf8073333c2d0,ntoskrnl1,NtSetCachedSigningLevel2
0,388,0xf8073332c9b0,ntoskrnl1,NtSetContextThread
0,389,0xf807331bb500,ntoskrnl1,NtSetDebugFilterState
0,390,0xf807331f0460,ntoskrnl1,NtSetDefaultHardErrorPort
0,391,0xf807331aa540,ntoskrnl1,NtSetDefaultLocale
0,392,0xf807331aa750,ntoskrnl1,NtSetDefaultUILanguage
0,393,0xf807333764a0,ntoskrnl1,NtSetDriverEntryOrder
0,394,0xf807332bf540,ntoskrnl1,NtSetEaFile
0,395,0xf807330e3790,ntoskrnl1,?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
0,395,0xf807330e3790,ntoskrnl1,?ScAnsiToUnicodeString@@YAJPEADPEAU_UNICODE_STRING@@@Z
0,395,0xf807330e3790,ntoskrnl1,NtAdjustTokenClaimsAndDeviceGroups
0,395,0xf807330e3790,ntoskrnl1,NtCreateEventPair
0,395,0xf807330e3790,ntoskrnl1,NtFilterTokenEx
0,395,0xf807330e3790,ntoskrnl1,NtOpenEventPair
0,395,0xf807330e3790,ntoskrnl1,NtSetHighEventPair
0,395,0xf807330e3790,ntoskrnl1,NtSetHighWaitLowEventPair
0,395,0xf807330e3790,ntoskrnl1,NtSetLowEventPair
0,395,0xf807330e3790,ntoskrnl1,NtSetLowWaitHighEventPair
0,395,0xf807330e3790,ntoskrnl1,NtVdmControl
0,395,0xf807330e3790,ntoskrnl1,NtWaitHighEventPair
0,395,0xf807330e3790,ntoskrnl1,NtWaitLowEventPair
0,395,0xf807330e3790,ntoskrnl1,SeAdjustObjectSecurity
0,395,0xf807330e3790,ntoskrnl1,xHalIommuMapDevice
0,395,0xf807330e3790,ntoskrnl1,xHalLoadMicrocode
0,395,0xf807330e3790,ntoskrnl1,xHalPostMicrocodeUpdate
0,395,0xf807330e3790,ntoskrnl1,xHalUnloadMicrocode
0,396,0xf807330e3790,ntoskrnl1,?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
0,396,0xf807330e3790,ntoskrnl1,?ScAnsiToUnicodeString@@YAJPEADPEAU_UNICODE_STRING@@@Z
0,396,0xf807330e3790,ntoskrnl1,NtAdjustTokenClaimsAndDeviceGroups
0,396,0xf807330e3790,ntoskrnl1,NtCreateEventPair
0,396,0xf807330e3790,ntoskrnl1,NtFilterTokenEx
0,396,0xf807330e3790,ntoskrnl1,NtOpenEventPair
0,396,0xf807330e3790,ntoskrnl1,NtSetHighEventPair
0,396,0xf807330e3790,ntoskrnl1,NtSetHighWaitLowEventPair
0,396,0xf807330e3790,ntoskrnl1,NtSetLowEventPair
0,396,0xf807330e3790,ntoskrnl1,NtSetLowWaitHighEventPair
0,396,0xf807330e3790,ntoskrnl1,NtVdmControl
0,396,0xf807330e3790,ntoskrnl1,NtWaitHighEventPair
0,396,0xf807330e3790,ntoskrnl1,NtWaitLowEventPair
0,396,0xf807330e3790,ntoskrnl1,SeAdjustObjectSecurity
0,396,0xf807330e3790,ntoskrnl1,xHalIommuMapDevice
0,396,0xf807330e3790,ntoskrnl1,xHalLoadMicrocode
0,396,0xf807330e3790,ntoskrnl1,xHalPostMicrocodeUpdate
0,396,0xf807330e3790,ntoskrnl1,xHalUnloadMicrocode
0,397,0xf80732b87720,ntoskrnl1,NtSetIRTimer
0,398,0xf807332b16c0,ntoskrnl1,NtSetInformationDebugObject
0,399,0xf80732c35b40,ntoskrnl1,NtSetInformationEnlistment
0,400,0xf807330a5660,ntoskrnl1,NtSetInformationJobObject
0,401,0xf807330b2d00,ntoskrnl1,NtSetInformationKey
0,402,0xf80732c35b60,ntoskrnl1,NtSetInformationResourceManager
0,403,0xf80733302490,ntoskrnl1,NtSetInformationSymbolicLink
0,404,0xf807330282e0,ntoskrnl1,NtSetInformationToken
0,405,0xf80732c35b80,ntoskrnl1,NtSetInformationTransaction
0,406,0xf80732c36020,ntoskrnl1,NtSetInformationTransactionManager
0,407,0xf80733078710,ntoskrnl1,NtSetInformationVirtualMemory
0,408,0xf80732b359a0,ntoskrnl1,NtSetInformationWorkerFactory
0,409,0xf80733165cf0,ntoskrnl1,NtSetIntervalProfile
0,410,0xf807330978c0,ntoskrnl1,NtSetIoCompletion
0,411,0xf8073306e9e0,ntoskrnl1,NtSetIoCompletionEx
0,412,0xf80732c35490,ntoskrnl1,BvgaSetVirtualFrameBuffer
0,412,0xf80732c35490,ntoskrnl1,CcTestControl
0,412,0xf80732c35490,ntoskrnl1,NtSetLdtEntries
0,412,0xf80732c35490,ntoskrnl1,PspQueryDescriptorThread
0,412,0xf80732c35490,ntoskrnl1,PspQueryLdtInformation
0,412,0xf80732c35490,ntoskrnl1,PspSetLdtInformation
0,412,0xf80732c35490,ntoskrnl1,PspSetLdtSize
0,412,0xf80732c35490,ntoskrnl1,PspSetProcessIoHandlers
0,412,0xf80732c35490,ntoskrnl1,SkIsSecureKernel
0,412,0xf80732c35490,ntoskrnl1,xHalAllocateMapRegisters
0,412,0xf80732c35490,ntoskrnl1,xHalConvertAuxiliaryCounterToPerformanceCounter
0,412,0xf80732c35490,ntoskrnl1,xHalConvertPerformanceCounterToAuxiliaryCounter
0,412,0xf80732c35490,ntoskrnl1,xHalGetIommuInterface
0,412,0xf80732c35490,ntoskrnl1,xHalIommuBeginDeviceReset
0,412,0xf80732c35490,ntoskrnl1,xHalIommuBlockDevice
0,412,0xf80732c35490,ntoskrnl1,xHalIommuDevicePowerChange
0,412,0xf80732c35490,ntoskrnl1,xHalIommuDisableDevicePasid
0,412,0xf80732c35490,ntoskrnl1,xHalIommuEnableDevicePasid
0,412,0xf80732c35490,ntoskrnl1,xHalIommuFinalizeDeviceReset
0,412,0xf80732c35490,ntoskrnl1,xHalIommuFreeLibraryContext
0,412,0xf80732c35490,ntoskrnl1,xHalIommuGetLibraryContext
0,412,0xf80732c35490,ntoskrnl1,xHalIommuSetAddressSpace
0,412,0xf80732c35490,ntoskrnl1,xHalIommuUnblockDevice
0,412,0xf80732c35490,ntoskrnl1,xHalIommuUnmapDevice
0,412,0xf80732c35490,ntoskrnl1,xHalQueryAuxiliaryCounterFrequency
0,412,0xf80732c35490,ntoskrnl1,xHalTimerWatchdogTriggerSystemReset
0,412,0xf80732c35490,ntoskrnl1,xKdEnumerateDebuggingDevices
0,412,0xf80732c35490,ntoskrnl1,xKdReleaseIntegratedDeviceForDebugging
0,412,0xf80732c35490,ntoskrnl1,xKdReleasePciDeviceForDebugging
0,412,0xf80732c35490,ntoskrnl1,xKdSetupIntegratedDeviceForDebugging
0,412,0xf80732c35490,ntoskrnl1,xKdSetupPciDeviceForDebugging
0,413,0xf807330e3790,ntoskrnl1,?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
0,413,0xf807330e3790,ntoskrnl1,?ScAnsiToUnicodeString@@YAJPEADPEAU_UNICODE_STRING@@@Z
0,413,0xf807330e3790,ntoskrnl1,NtAdjustTokenClaimsAndDeviceGroups
0,413,0xf807330e3790,ntoskrnl1,NtCreateEventPair
0,413,0xf807330e3790,ntoskrnl1,NtFilterTokenEx
0,413,0xf807330e3790,ntoskrnl1,NtOpenEventPair
0,413,0xf807330e3790,ntoskrnl1,NtSetHighEventPair
0,413,0xf807330e3790,ntoskrnl1,NtSetHighWaitLowEventPair
0,413,0xf807330e3790,ntoskrnl1,NtSetLowEventPair
0,413,0xf807330e3790,ntoskrnl1,NtSetLowWaitHighEventPair
0,413,0xf807330e3790,ntoskrnl1,NtVdmControl
0,413,0xf807330e3790,ntoskrnl1,NtWaitHighEventPair
0,413,0xf807330e3790,ntoskrnl1,NtWaitLowEventPair
0,413,0xf807330e3790,ntoskrnl1,SeAdjustObjectSecurity
0,413,0xf807330e3790,ntoskrnl1,xHalIommuMapDevice
0,413,0xf807330e3790,ntoskrnl1,xHalLoadMicrocode
0,413,0xf807330e3790,ntoskrnl1,xHalPostMicrocodeUpdate
0,413,0xf807330e3790,ntoskrnl1,xHalUnloadMicrocode
0,414,0xf807330e3790,ntoskrnl1,?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
0,414,0xf807330e3790,ntoskrnl1,?ScAnsiToUnicodeString@@YAJPEADPEAU_UNICODE_STRING@@@Z
0,414,0xf807330e3790,ntoskrnl1,NtAdjustTokenClaimsAndDeviceGroups
0,414,0xf807330e3790,ntoskrnl1,NtCreateEventPair
0,414,0xf807330e3790,ntoskrnl1,NtFilterTokenEx
0,414,0xf807330e3790,ntoskrnl1,NtOpenEventPair
0,414,0xf807330e3790,ntoskrnl1,NtSetHighEventPair
0,414,0xf807330e3790,ntoskrnl1,NtSetHighWaitLowEventPair
0,414,0xf807330e3790,ntoskrnl1,NtSetLowEventPair
0,414,0xf807330e3790,ntoskrnl1,NtSetLowWaitHighEventPair
0,414,0xf807330e3790,ntoskrnl1,NtVdmControl
0,414,0xf807330e3790,ntoskrnl1,NtWaitHighEventPair
0,414,0xf807330e3790,ntoskrnl1,NtWaitLowEventPair
0,414,0xf807330e3790,ntoskrnl1,SeAdjustObjectSecurity
0,414,0xf807330e3790,ntoskrnl1,xHalIommuMapDevice
0,414,0xf807330e3790,ntoskrnl1,xHalLoadMicrocode
0,414,0xf807330e3790,ntoskrnl1,xHalPostMicrocodeUpdate
0,414,0xf807330e3790,ntoskrnl1,xHalUnloadMicrocode
0,415,0xf807332c02d0,ntoskrnl1,NtSetQuotaInformationFile
0,416,0xf807330be4f0,ntoskrnl1,NtSetSecurityObject
0,417,0xf807333766b0,ntoskrnl1,NtSetSystemEnvironmentValue
0,418,0xf807333769b0,ntoskrnl1,NtSetSystemEnvironmentValueEx
0,419,0xf80733159dc0,ntoskrnl1,NtSetSystemInformation
0,420,0xf8073300de40,ntoskrnl1,NtSetSystemPowerState
0,421,0xf8073336e0f0,ntoskrnl1,NtSetSystemTime
0,422,0xf80733094870,ntoskrnl1,NtSetThreadExecutionState
0,423,0xf80732bbfb90,ntoskrnl1,NtSetTimer2
0,424,0xf80732ae9c40,ntoskrnl1,NtSetTimerEx
0,425,0xf80733159130,ntoskrnl1,NtSetTimerResolution
0,426,0xf807331e7470,ntoskrnl1,NtSetUuidSeed
0,427,0xf8073318d7b0,ntoskrnl1,NtSetVolumeInformationFile
0,428,0xf807330c9070,ntoskrnl1,NtSetWnfProcessNotificationEvent
0,429,0xf8073336e9c0,ntoskrnl1,NtShutdownSystem
0,430,0xf80732b35260,ntoskrnl1,NtShutdownWorkerFactory
0,431,0xf80732d71d80,ntoskrnl1,NtSignalAndWaitForSingleObject
0,432,0xf80732c36040,ntoskrnl1,NtSinglePhaseReject
0,433,0xf8073337b110,ntoskrnl1,NtStartProfile
0,434,0xf8073337b370,ntoskrnl1,NtStopProfile
0,435,0xf8073315dd50,ntoskrnl1,NtSubscribeWnfStateChange
0,436,0xf8073332dd30,ntoskrnl1,NtSuspendProcess
0,437,0xf807330d6b00,ntoskrnl1,NtSuspendThread
0,438,0xf8073337b560,ntoskrnl1,NtSystemDebugControl
0,439,0xf807332fc630,ntoskrnl1,NtTerminateEnclave
0,440,0xf807330a8fc0,ntoskrnl1,NtTerminateJobObject
0,441,0xf807330cba50,ntoskrnl1,NtTestAlert
0,442,0xf8073328bb70,ntoskrnl1,NtThawRegistry
0,443,0xf80732c35ba0,ntoskrnl1,NtThawTransactions
0,444,0xf80733047220,ntoskrnl1,NtTraceControl
0,445,0xf80733376c50,ntoskrnl1,NtTranslateFilePath
0,446,0xf807332e6cb0,ntoskrnl1,NtUmsThreadYield
0,447,0xf80733196a90,ntoskrnl1,NtUnloadDriver
0,448,0xf80733190b70,ntoskrnl1,NtUnloadKey
0,449,0xf807331aeb30,ntoskrnl1,NtUnloadKey2
0,450,0xf8073309a610,ntoskrnl1,NtUnloadKeyEx
0,451,0xf807330b71f0,ntoskrnl1,NtUnlockFile
0,452,0xf80732bae6c0,ntoskrnl1,NtUnlockVirtualMemory
0,453,0xf807330321f0,ntoskrnl1,NtUnmapViewOfSectionEx
0,454,0xf807330bba00,ntoskrnl1,NtUnsubscribeWnfStateChange
0,455,0xf8073315eee0,ntoskrnl1,NtUpdateWnfStateData
0,456,0xf807330e3790,ntoskrnl1,?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
0,456,0xf807330e3790,ntoskrnl1,?ScAnsiToUnicodeString@@YAJPEADPEAU_UNICODE_STRING@@@Z
0,456,0xf807330e3790,ntoskrnl1,NtAdjustTokenClaimsAndDeviceGroups
0,456,0xf807330e3790,ntoskrnl1,NtCreateEventPair
0,456,0xf807330e3790,ntoskrnl1,NtFilterTokenEx
0,456,0xf807330e3790,ntoskrnl1,NtOpenEventPair
0,456,0xf807330e3790,ntoskrnl1,NtSetHighEventPair
0,456,0xf807330e3790,ntoskrnl1,NtSetHighWaitLowEventPair
0,456,0xf807330e3790,ntoskrnl1,NtSetLowEventPair
0,456,0xf807330e3790,ntoskrnl1,NtSetLowWaitHighEventPair
0,456,0xf807330e3790,ntoskrnl1,NtVdmControl
0,456,0xf807330e3790,ntoskrnl1,NtWaitHighEventPair
0,456,0xf807330e3790,ntoskrnl1,NtWaitLowEventPair
0,456,0xf807330e3790,ntoskrnl1,SeAdjustObjectSecurity
0,456,0xf807330e3790,ntoskrnl1,xHalIommuMapDevice
0,456,0xf807330e3790,ntoskrnl1,xHalLoadMicrocode
0,456,0xf807330e3790,ntoskrnl1,xHalPostMicrocodeUpdate
0,456,0xf807330e3790,ntoskrnl1,xHalUnloadMicrocode
0,457,0xf80733119090,ntoskrnl1,NtWaitForAlertByThreadId
0,458,0xf807332b1840,ntoskrnl1,NtWaitForDebugEvent
0,459,0xf807330d81a0,ntoskrnl1,NtWaitForKeyedEvent
0,460,0xf80732aca150,ntoskrnl1,NtWaitForWorkViaWorkerFactory
0,461,0xf807330e3790,ntoskrnl1,?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
0,461,0xf807330e3790,ntoskrnl1,?ScAnsiToUnicodeString@@YAJPEADPEAU_UNICODE_STRING@@@Z
0,461,0xf807330e3790,ntoskrnl1,NtAdjustTokenClaimsAndDeviceGroups
0,461,0xf807330e3790,ntoskrnl1,NtCreateEventPair
0,461,0xf807330e3790,ntoskrnl1,NtFilterTokenEx
0,461,0xf807330e3790,ntoskrnl1,NtOpenEventPair
0,461,0xf807330e3790,ntoskrnl1,NtSetHighEventPair
0,461,0xf807330e3790,ntoskrnl1,NtSetHighWaitLowEventPair
0,461,0xf807330e3790,ntoskrnl1,NtSetLowEventPair
0,461,0xf807330e3790,ntoskrnl1,NtSetLowWaitHighEventPair
0,461,0xf807330e3790,ntoskrnl1,NtVdmControl
0,461,0xf807330e3790,ntoskrnl1,NtWaitHighEventPair
0,461,0xf807330e3790,ntoskrnl1,NtWaitLowEventPair
0,461,0xf807330e3790,ntoskrnl1,SeAdjustObjectSecurity
0,461,0xf807330e3790,ntoskrnl1,xHalIommuMapDevice
0,461,0xf807330e3790,ntoskrnl1,xHalLoadMicrocode
0,461,0xf807330e3790,ntoskrnl1,xHalPostMicrocodeUpdate
0,461,0xf807330e3790,ntoskrnl1,xHalUnloadMicrocode
0,462,0xf807330e3790,ntoskrnl1,?GetPnpProperty@NT_DISK@@UEAAJPEAXPEAPEAX@Z
0,462,0xf807330e3790,ntoskrnl1,?ScAnsiToUnicodeString@@YAJPEADPEAU_UNICODE_STRING@@@Z
0,462,0xf807330e3790,ntoskrnl1,NtAdjustTokenClaimsAndDeviceGroups
0,462,0xf807330e3790,ntoskrnl1,NtCreateEventPair
0,462,0xf807330e3790,ntoskrnl1,NtFilterTokenEx
0,462,0xf807330e3790,ntoskrnl1,NtOpenEventPair
0,462,0xf807330e3790,ntoskrnl1,NtSetHighEventPair
0,462,0xf807330e3790,ntoskrnl1,NtSetHighWaitLowEventPair
0,462,0xf807330e3790,ntoskrnl1,NtSetLowEventPair
0,462,0xf807330e3790,ntoskrnl1,NtSetLowWaitHighEventPair
0,462,0xf807330e3790,ntoskrnl1,NtVdmControl
0,462,0xf807330e3790,ntoskrnl1,NtWaitHighEventPair
0,462,0xf807330e3790,ntoskrnl1,NtWaitLowEventPair
0,462,0xf807330e3790,ntoskrnl1,SeAdjustObjectSecurity
0,462,0xf807330e3790,ntoskrnl1,xHalIommuMapDevice
0,462,0xf807330e3790,ntoskrnl1,xHalLoadMicrocode
0,462,0xf807330e3790,ntoskrnl1,xHalPostMicrocodeUpdate
0,462,0xf807330e3790,ntoskrnl1,xHalUnloadMicrocode
0,463,0xf807330203d0,ntoskrnl1,NtLoadKey3

